OBJECTID,target_fid,fid_1,fid_1_1,cust_num,decription,corp_name,trade_name,name,address,renewal_pe,addrid,score,addrerr,geoid,store_id,matchaddr,objectid_12,objectid_1,objectid_2,objectid_12_13,type,type_other,storeopen,namechg,totalads,ad_menthol,ad_lcc,ad_detach,price_any,price_low,price_bran,price_bra0,price_open,price_pack,price_spec,tax_ext,promo_ext_,promo_ext0,promo_ext1,adlevel_ex,ageofsale,registers,tobacco_an,lowprice,price_bra1,price_bra2,open_brand,special_lo,tax_lowpri,promo_int_,promo_int0,promo_int1,adlevel_in,sell_new,place_new,ads_new,pricead_ne,special_ne,taxad_new,pricenoad2,taxnoad_ne,promoad_ne,promoad_n0,promoad_n1,single_lcc,typesingle,typesingl0,typesingl1,place_sing,pack_lcc,typepack_l,typepack_0,typepack_1,place_lccp,sell_lcc,place_lcc,ads_lcc,pricead_lc,special_lc,taxad_lcc,countad_lc,typead_lcc,typead_lc0,typead_lc1,pricenoad0,taxnoad_lc,countnoad_,typenoad_l,typenoad_0,typenoad_1,promoad_lc,promoad_l0,promoad_l1,x,y,store_ido,store_id_1,objectid_12_13_14,cust_num_1,id,sequence,random,mar_addrnu,mar_stname,mar_street,mar_quadra,mar_city,mar_state,mar_zipcod,mar_ward,x_1,y_1,intptlat00,intptlon00,bkgpidfp00,fips,marid,id1,date_,type_1,product,note_,locked,sign,loosie,address_1,mar_census,eligible,inspected,sale,age,idrequest,cohort,outlet_id,dup1,maridlong
905,1048,243,868,68006045,GENERAL SALES, ,BAGLES ETC,UI  KANG,2122 P ST NW  WASHINGTON DC 20037,9/1/2010 Thru 8/31/2012,279550,100, ,110010055004,1048,2122 P STREET NW,811,809.000000000000000,805.000000000000000,804.000000000000000,Other,http://www.posselink.org/surveys/file/2639,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,No, , ,0.000000000000000, , ,0.000000000000000, , , , ,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.047599790000007,38.909400939999998,1678.000000000000000,1048,344,68006045.000000000000000,1678.000000000000000,136.000000000000000,196.000000000000000,2122.000000000000000,P,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395869.270000000020000,137950.149999999990000,38.907791000000003,77.049332000000007,110010055000.000000000000000,110010055000000.000000000000000,279550.000000000000000,129.000000000000000,7/19/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2122 P STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,10.000000000000000,2011129.000000000000000, ,279550
906,1049,241,378,53003223,GENERAL SALES,2130 P INC,METRO SUPERMARKET, ,2130 P ST NW  WASHINGTON DC 20037,8/1/2008 Thru 7/31/2010,298500,100, ,110010055004,1049,2130 P STREET NW,169,167.000000000000000,165.000000000000000,162.000000000000000,Grocery, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Three or more,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.500000000000000,No,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,3.990000010000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-77.048400880000003,38.909500119999997,1676.000000000000000,1049,346,53003223.000000000000000,1676.000000000000000,136.000000000000000,196.000000000000000,2130.000000000000000,P,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395805.349999999980000,137959.030000000000000,38.907791000000003,77.049332000000007,110010055000.000000000000000,110010055000000.000000000000000,298500.000000000000000,130.000000000000000,7/19/10 0:00:00,Grocery Store,Cigars,Black & Mild,0.000000000000000,1.000000000000000,0.000000000000000,2130 P STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011130.000000000000000, ,298500
907,1050,252,618,66004826,GENERAL SALES,KOO & SONG  LLC,FEDERAL MARKET, ,1215 23RD ST NW  WASHINGTON DC 20037,7/1/2010 Thru 6/30/2012,243316,100, ,110010055003,1050,1215 23RD STREET NW,969,969.000000000000000,968.000000000000000,968.000000000000000,Other,http://www.posselink.org/surveys/file/4014,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.049797060000003,38.905998230000002,2041.000000000000000,1050,526,66004826.000000000000000,2041.000000000000000,137.000000000000000,283.000000000000000,1215.000000000000000,23RD,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395681.090000000030000,137568.299999999990000,38.904499999999999,77.050762000000006,110010055000.000000000000000,110010055000000.000000000000000,243316.000000000000000,79.000000000000000,7/26/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1215 23RD STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,10.000000000000000,2011079.000000000000000, ,243316
908,1051,251,303,50007214,GENERAL SALES,SONALI CORP,QUALITY GIFT, ,1250 22ND ST NW  WASHINGTON DC 20037,8/1/2010 Thru 7/31/2012,242364,100, ,110010055003,1051,1250 22ND STREET NW,226,224.000000000000000,222.000000000000000,221.000000000000000,Other,http://www.posselink.org/surveys/file/4003,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Moderate advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.500000000000000,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.049400329999997,38.906799319999998,2040.000000000000000,1051,527,50007214.000000000000000,2040.000000000000000,137.000000000000000,283.000000000000000,1250.000000000000000,22ND,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395711.330000000020000,137666.780000000000000,38.904499999999999,77.050762000000006,110010055000.000000000000000,110010055000000.000000000000000,242364.000000000000000,77.000000000000000,7/26/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1250 22ND STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011077.000000000000000, ,242364
909,1053,249,105,39606964,GENERAL SALES, , ,KYUNG  PARK,1250 24TH ST NW  WASHINGTON DC 20003,8/1/2010 Thru 7/31/2012,273946,100, ,110010055002,1053,1250 24TH STREET NW,241,239.000000000000000,238.000000000000000,237.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,10.000000000000000,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.051902769999998,38.906501769999998,2038.000000000000000,1053,524,39606964.000000000000000,2038.000000000000000,137.000000000000000,283.000000000000000,1250.000000000000000,24TH,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395502.349999999980000,137627.519999999990000,38.904499999999999,77.050762000000006,110010055000.000000000000000,110010055000000.000000000000000,273946.000000000000000,80.000000000000000,7/23/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,1250 24TH STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011080.000000000000000, ,273946
910,1054,253,877,68006763,GENERAL SALES,SONALI CORPORATION,QUALITY GIFTS, ,2401 M ST NW  WASHINGTON DC 20037,10/1/2010 Thru 9/30/2012,273950,100, ,110010055002,1054,2401 M STREET NW,255,253.000000000000000,252.000000000000000,251.000000000000000,Other,http://www.posselink.org/surveys/file/4008,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,11.000000000000000,Yes,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,5.949999810000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.051803590000006,38.905498500000000,2042.000000000000000,1054,525,68006763.000000000000000,2042.000000000000000,137.000000000000000,283.000000000000000,2401.000000000000000,M,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395509.260000000010000,137522.609999999990000,38.904499999999999,77.050762000000006,110010055000.000000000000000,110010055000000.000000000000000,273950.000000000000000,115.000000000000000,7/23/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2401 M STREET NW,55.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011115.000000000000000, ,273950
911,1058,675,19,39107847,GENERAL SALES, ,WEST END MARKET,HWAN  EUN,2424 PENNSYLVANIA AVE NW  WASHINGTON DC 20037,8/1/2010 Thru 7/31/2012,279591,100, ,110010056001,1058,2424 PENNSYLVANIA AVENUE NW,204,202.000000000000000,200.000000000000000,197.000000000000000,Grocery, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.989999770000001,Yes,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.052299500000004,38.902999880000003,1266.000000000000000,1058,132,39107847.000000000000000,1266.000000000000000,138.000000000000000,81.000000000000000,2424.000000000000000,PENNSYLVANIA,AVENUE,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395465.859999999990000,137237.700000000010000,38.902085000000000,77.053633000000005,110010056000.000000000000000,110010056000000.000000000000000,279591.000000000000000,151.000000000000000,7/22/09 0:00:00,Drug Store/Pharmacy,Cigars,Black & Mild,0.000000000000000,1.000000000000000,0.000000000000000,2424 PENNSYLVANIA AVENUE NW,56.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,279591
912,1059,677,517,65002349,GENERAL SALES,WEST END BAR & GRILL  INC,MARSHALL'S, ,2524 L ST NW  WASHINGTON DC 20037,5/1/2011 Thru 4/30/2013,273883,100, ,110010056001,1059,2524 L STREET NW,153,151.000000000000000,150.000000000000000,211.000000000000000,Other, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.000000000000000,Yes,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.054298399999993,38.903499600000004,1268.000000000000000,1059,134,65002349.000000000000000,1268.000000000000000,138.000000000000000,81.000000000000000,2524.000000000000000,L,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395287.919999999980000,137300.690000000000000,38.902085000000000,77.053633000000005,110010056000.000000000000000,110010056000000.000000000000000,273883.000000000000000,111.000000000000000,8/3/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2524 L STREET NW,56.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,2011111.000000000000000, ,273883
913,1060,676,240,40005785,GENERAL SALES,PASHA CORPORATION,7 ELEVEN #23097, ,912 NEW HAMPSHIRE AVE NW  WASHINGTON DC 20037,2/1/2010 Thru 1/31/2012,277536,100, ,110010056004,1060,912 NEW HAMPSHIRE AVENUE NW,589,606.000000000000000,596.000000000000000,589.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,6.889999870000000,Menthol,Camel, , ,No,No,No,No,Very little advertising,Yes,Behind counter or register,Yes,7.889999870000000,Yes,No,0.000000000000000, ,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,3.990000010000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-77.051696780000000,38.901199339999998,1267.000000000000000,1060,133,40005785.000000000000000,1267.000000000000000,138.000000000000000,81.000000000000000,912.000000000000000,NEW HAMPSHIRE,AVENUE,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395512.530000000030000,137035.049999999990000,38.902085000000000,77.053633000000005,110010056000.000000000000000,110010056000000.000000000000000,277536.000000000000000,123.000000000000000,7/28/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,912 NEW HAMPSHIRE AVENUE NW,56.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011123.000000000000000, ,277536
914,1062,683,759,67005270,GENERAL SALES,WATERGATE WINE & SPIRITS INC,WATERGATEWINE & BEVERAGE, ,2544 VIRGINIA AVE NW  WASHINGTON DC 20037,9/1/2009 Thru 8/31/2011,300844,100, ,110010056002,1062,2544 VIRGINIA AVENUE NW,587,704.000000000000000,696.000000000000000,690.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.054702759999998,38.899200440000001,1994.000000000000000,1062,502,67005270.000000000000000,1994.000000000000000,139.000000000000000,273.000000000000000,2544.000000000000000,VIRGINIA,AVENUE,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395254.200000000010000,136812.790000000010000,38.898918000000002,77.055446000000003,110010056000.000000000000000,110010056000000.000000000000000,300844.000000000000000,149.000000000000000,7/27/10 0:00:00,Liquor Store, , ,0.000000000000000,1.000000000000000,0.000000000000000,2544 VIRGINIA AVENUE NW,56.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,2011149.000000000000000, ,300844
915,1063,680,334,50008384,GENERAL SALES,SAFEWAY STORES INC #4928,SAFEWAY STORES INC #4928, ,2500 VIRGINIA AVE NW  WASHINGTON DC 20037,8/1/2008 Thru 7/31/2010,279594,100, ,110010056002,1063,2500 VIRGINIA AVENUE NW,965,965.000000000000000,964.000000000000000,964.000000000000000,Grocery, ,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.054199220000001,38.898700710000000,1991.000000000000000,1063,500,50008384.000000000000000,1991.000000000000000,139.000000000000000,273.000000000000000,2500.000000000000000,VIRGINIA,AVENUE,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395295.549999999990000,136762.750000000000000,38.898918000000002,77.055446000000003,110010056000.000000000000000,110010056000000.000000000000000,279594.000000000000000,154.000000000000000,7/22/09 0:00:00,Gas Station,Cigarettes,Newports,0.000000000000000,1.000000000000000,0.000000000000000,2500 VIRGINIA AVENUE NW,56.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,9.000000000000000,0.000000000000000, ,279594
916,1066,682,638,66006695,GENERAL SALES,GALLERY MARKET  INC,GALLERY MARKET  INC, ,616 23RD ST NW  WASHINGTON DC 20052,11/1/2010 Thru 10/31/2012,291182,100, ,110010056003,1066,616 23RD STREET NW,930,930.000000000000000,929.000000000000000,928.000000000000000,Grocery, ,Not open to the public, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.050399780000006,38.897899629999998,1993.000000000000000,1066,501,66006695.000000000000000,1993.000000000000000,139.000000000000000,273.000000000000000,616.000000000000000,23RD,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395627.659999999970000,136677.649999999990000,38.898918000000002,77.055446000000003,110010056000.000000000000000,110010056000000.000000000000000,291182.000000000000000,78.000000000000000,7/27/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,616 23RD STREET NW,56.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011078.000000000000000, ,291182
917,1068,689,381,53003842,GENERAL SALES,THE FISCHER CORPORATION,RIVERSIDE LIQUORS, ,2123 E ST NW  WASHINGTON DC 20037,8/1/2010 Thru 7/31/2012,242543,100, ,110010108003,1068,2123 E STREET NW,215,213.000000000000000,211.000000000000000,208.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,No,0.000000000000000, , ,9.000000000000000,Yes,No,No,No,Yes,Yes,No,Yes,Behind counter or register,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.047698969999999,38.896301270000002,1795.000000000000000,1068,401,53003842.000000000000000,1793.000000000000000,142.000000000000000,229.000000000000000,2123.000000000000000,E,STREET,NW,WASHINGTON,DC,20037.000000000000000,Ward 2,395862.690000000000000,136495.989999999990000,38.897727000000003,77.048348000000004,110010057000.000000000000000,110010057000000.000000000000000,242543.000000000000000,96.000000000000000,7/27/10 0:00:00,Liquor Store,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,2123 E STREET NW,57.009999999999998,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011096.000000000000000, ,242543
918,1072,48,919,69001641,GENERAL SALES,STUDENTS OF GEORGETOWN INCORPORATED,HOYA SNAXA(KENNEDY BUILDING), ,3700 O ST NW  WASHINGTON DC 20057,3/1/2011 Thru 2/28/2013,291456,100, ,110010002011,1072,3700 O STREET NW,191,189.000000000000000,187.000000000000000,184.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.760000229999999,Yes,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.073600769999999,38.908798220000001,1353.000000000000000,1072,175,69001641.000000000000000,1353.000000000000000,5.000000000000000,103.000000000000000,3700.000000000000000,O,STREET,NW,WASHINGTON,DC,20057.000000000000000,Ward 2,393618.299999999990000,137883.570000000010000,38.909337999999998,77.074828999999994,110010002000.000000000000000,110010002000000.000000000000000,291456.000000000000000,126.000000000000000,8/3/10 0:00:00,Carry Out/Convenience,Cigarettes,Newport,0.000000000000000,1.000000000000000,0.000000000000000,3700 O STREET NW,2.010000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,2011126.000000000000000, ,291456
